User,month,year,parameter,value,NormValue,PlotValue,alpha,UserNorm,UserNormValue,MoYear,dx,dy
Bullhead City,11,2013,Diversion,659,0.571552471812663,0.571552471812663,0.5,0.571552471812663,0.571552471812663,2013-11-01,699103.7691,26543962.39
Central Arizona Project,11,2013,Diversion,143877,0.767356277700443,0.767356277700443,0.5,0.767356277700443,0.767356277700443,2013-11-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,11,2013,Diversion,16,0.4,0.4,0.5,0.4,0.4,2013-11-01,1424007.529,26543962.39
Cibola Valley I.D.D.,11,2013,Diversion,3,0.00134348410210479,0.00134348410210479,0.5,0.00134348410210479,0.00134348410210479,2013-11-01,699103.7691,26335808.99
City of Yuma,11,2013,Diversion,1719,0.693145161290323,0.693145161290323,0.5,0.693145161290323,0.693145161290323,2013-11-01,1905787.703,26405193.45
Coachella Valley Water District,11,2013,Diversion,27872,0.659286592865929,0.659286592865929,0.5,0.659286592865929,0.659286592865929,2013-11-01,699103.7691,25711348.78
Cocopah Indian Reservation,11,2013,Diversion,157,0.098125,0.098125,0.5,0.098125,0.098125,2013-11-01,699103.7691,25850117.71
Colorado River Indian Reservation,11,2013,Diversion,31454,0.392576321110307,0.392576321110307,0.5,0.392576321110307,0.392576321110307,2013-11-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,11,2013,Diversion,1782,0.119229225210759,0.119229225210759,0.5,0.119229225210759,0.119229225210759,2013-11-01,1424007.529,26266424.52
Imperial Irrigation District,11,2013,Diversion,155915,0.465995188068802,0.465995188068802,0.5,0.465995188068802,0.465995188068802,2013-11-01,699103.7691,25988886.65
Lake Havasu City,11,2013,Diversion,915,0.682835820895522,0.682835820895522,0.5,0.682835820895522,0.682835820895522,2013-11-01,1424007.529,26682731.33
Met. Water District of So. Cal.,11,2013,Diversion,NA,NA,0.712419748900305,0.5,NA,0.712419748900305,2013-11-01,1424007.529,26405193.45
Mohave Valley I.D.D.,11,2013,Diversion,1752,0.351948573724387,0.351948573724387,0.5,0.351948573724387,0.351948573724387,2013-11-01,1172486.567,26495712.85
North Gila Valley I.D.D.,11,2013,Diversion,3298,0.552613941018767,0.552613941018767,0.5,0.552613941018767,0.552613941018767,2013-11-01,1905787.703,26266424.52
Palo Verde Irrigation District,11,2013,Diversion,42820,0.364425531914894,0.364425531914894,0.5,0.364425531914894,0.364425531914894,2013-11-01,699103.7691,26197040.05
Robert B. Griffith Water Project,11,2013,Diversion,26784,0.566641279512567,0.566641279512567,0.5,0.566641279512567,0.566641279512567,2013-11-01,699103.7691,26919087.4
Unit 'B' I.D.D.,11,2013,Diversion,1852,0.485961689845185,0.485961689845185,0.5,0.485961689845185,0.485961689845185,2013-11-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,11,2013,Diversion,18448,0.402706832569308,0.402706832569308,0.5,0.402706832569308,0.402706832569308,2013-11-01,1905787.703,25988886.65
Yuma County WUA,11,2013,Diversion,25531,0.51923937360179,0.51923937360179,0.5,0.51923937360179,0.51923937360179,2013-11-01,1905787.703,25572579.84
Yuma Irrigation District,11,2013,Diversion,3718,0.384249689954527,0.384249689954527,0.5,0.384249689954527,0.384249689954527,2013-11-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,11,2013,Diversion,11523,0.429722170427,0.429722170427,0.5,0.429722170427,0.429722170427,2013-11-01,1905787.703,25850117.71
Bard Unit,11,2013,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2013-11-01,699103.7691,25572579.84
Bullhead City,11,2013,Consumptive Use,442,0.571798188874515,0.571798188874515,0.5,0.571798188874515,0.571798188874515,2013-11-01,699103.7691,26543962.39
Central Arizona Project,11,2013,Consumptive Use,143877,0.767356277700443,0.767356277700443,0.5,0.767356277700443,0.767356277700443,2013-11-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,11,2013,Consumptive Use,9,0.409090909090909,0.409090909090909,0.5,0.409090909090909,0.409090909090909,2013-11-01,1424007.529,26543962.39
Cibola Valley I.D.D.,11,2013,Consumptive Use,2,0.00125234815278647,0.00125234815278647,0.5,0.00125234815278647,0.00125234815278647,2013-11-01,699103.7691,26335808.99
City of Yuma,11,2013,Consumptive Use,836,0.523153942428035,0.523153942428035,0.5,0.523153942428035,0.523153942428035,2013-11-01,1905787.703,26405193.45
Coachella Valley Water District,11,2013,Consumptive Use,26221,0.660312263913372,0.660312263913372,0.5,0.660312263913372,0.660312263913372,2013-11-01,699103.7691,25711348.78
Cocopah Indian Reservation,11,2013,Consumptive Use,102,0.101492537313433,0.101492537313433,0.5,0.101492537313433,0.101492537313433,2013-11-01,699103.7691,25850117.71
Colorado River Indian Reservation,11,2013,Consumptive Use,8897,0.165316436879854,0.165316436879854,0.5,0.165316436879854,0.165316436879854,2013-11-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,11,2013,Consumptive Use,979,0.120166932613232,0.120166932613232,0.5,0.120166932613232,0.120166932613232,2013-11-01,1424007.529,26266424.52
Imperial Irrigation District,11,2013,Consumptive Use,163426,0.466891409307774,0.466891409307774,0.5,0.466891409307774,0.466891409307774,2013-11-01,699103.7691,25988886.65
Lake Havasu City,11,2013,Consumptive Use,567,0.682310469314079,0.682310469314079,0.5,0.682310469314079,0.682310469314079,2013-11-01,1424007.529,26682731.33
Met. Water District of So. Cal.,11,2013,Consumptive Use,NA,NA,0.711737492312534,0.5,NA,0.711737492312534,2013-11-01,1424007.529,26405193.45
Mohave Valley I.D.D.,11,2013,Consumptive Use,886,0.329613095238095,0.329613095238095,0.5,0.329613095238095,0.329613095238095,2013-11-01,1172486.567,26495712.85
North Gila Valley I.D.D.,11,2013,Consumptive Use,155,0.0770760815514669,0.0770760815514669,0.5,0.0770760815514669,0.0770760815514669,2013-11-01,1905787.703,26266424.52
Palo Verde Irrigation District,11,2013,Consumptive Use,695,0.0103674090427674,0.0103674090427674,0.5,0.0103674090427674,0.0103674090427674,2013-11-01,699103.7691,26197040.05
Robert B. Griffith Water Project,11,2013,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2013-11-01,699103.7691,26919087.4
Unit 'B' I.D.D.,11,2013,Consumptive Use,1616,0.519614147909968,0.519614147909968,0.5,0.519614147909968,0.519614147909968,2013-11-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,11,2013,Consumptive Use,8108,0.234810309875471,0.234810309875471,0.5,0.234810309875471,0.234810309875471,2013-11-01,1905787.703,25988886.65
Yuma County WUA,11,2013,Consumptive Use,12731,0.335317512576711,0.335317512576711,0.5,0.335317512576711,0.335317512576711,2013-11-01,1905787.703,25572579.84
Yuma Irrigation District,11,2013,Consumptive Use,1833,0.332667876588022,0.332667876588022,0.5,0.332667876588022,0.332667876588022,2013-11-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,11,2013,Consumptive Use,8228,0.462559028558579,0.462559028558579,0.5,0.462559028558579,0.462559028558579,2013-11-01,1905787.703,25850117.71
Bard Unit,12,2013,Diversion,2535,0.385786029523665,0.385786029523665,0.5,0.385786029523665,0.385786029523665,2013-12-01,699103.7691,25572579.84
Bullhead City,12,2013,Diversion,685,0.594102341717259,0.594102341717259,0.5,0.594102341717259,0.594102341717259,2013-12-01,699103.7691,26543962.39
Central Arizona Project,12,2013,Diversion,137866,0.735297098086903,0.735297098086903,0.5,0.735297098086903,0.735297098086903,2013-12-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,12,2013,Diversion,14,0.35,0.35,0.5,0.35,0.35,2013-12-01,1424007.529,26543962.39
Cibola Valley I.D.D.,12,2013,Diversion,300,0.134348410210479,0.134348410210479,0.5,0.134348410210479,0.134348410210479,2013-12-01,699103.7691,26335808.99
City of Yuma,12,2013,Diversion,2196,0.885483870967742,0.885483870967742,0.5,0.885483870967742,0.885483870967742,2013-12-01,1905787.703,26405193.45
Coachella Valley Water District,12,2013,Diversion,22972,0.54338158766203,0.54338158766203,0.5,0.54338158766203,0.54338158766203,2013-12-01,699103.7691,25711348.78
Cocopah Indian Reservation,12,2013,Diversion,304,0.19,0.19,0.5,0.19,0.19,2013-12-01,699103.7691,25850117.71
Colorado River Indian Reservation,12,2013,Diversion,31362,0.39142807218991,0.39142807218991,0.5,0.39142807218991,0.39142807218991,2013-12-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,12,2013,Diversion,2392,0.160042820821625,0.160042820821625,0.5,0.160042820821625,0.160042820821625,2013-12-01,1424007.529,26266424.52
Imperial Irrigation District,12,2013,Diversion,119019,0.355721266643753,0.355721266643753,0.5,0.355721266643753,0.355721266643753,2013-12-01,699103.7691,25988886.65
Lake Havasu City,12,2013,Diversion,825,0.615671641791045,0.615671641791045,0.5,0.615671641791045,0.615671641791045,2013-12-01,1424007.529,26682731.33
Met. Water District of So. Cal.,12,2013,Diversion,NA,NA,0.712419748900305,0.5,NA,0.712419748900305,2013-12-01,1424007.529,26405193.45
Mohave Valley I.D.D.,12,2013,Diversion,1212,0.243471273603857,0.243471273603857,0.5,0.243471273603857,0.243471273603857,2013-12-01,1172486.567,26495712.85
North Gila Valley I.D.D.,12,2013,Diversion,2645,0.443197050938338,0.443197050938338,0.5,0.443197050938338,0.443197050938338,2013-12-01,1905787.703,26266424.52
Palo Verde Irrigation District,12,2013,Diversion,49040,0.41736170212766,0.41736170212766,0.5,0.41736170212766,0.41736170212766,2013-12-01,699103.7691,26197040.05
Robert B. Griffith Water Project,12,2013,Diversion,23760,0.502665651180503,0.502665651180503,0.5,0.502665651180503,0.502665651180503,2013-12-01,699103.7691,26919087.4
Unit 'B' I.D.D.,12,2013,Diversion,1231,0.323012332721071,0.323012332721071,0.5,0.323012332721071,0.323012332721071,2013-12-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,12,2013,Diversion,11118,0.242698100851342,0.242698100851342,0.5,0.242698100851342,0.242698100851342,2013-12-01,1905787.703,25988886.65
Yuma County WUA,12,2013,Diversion,19892,0.40455562334757,0.40455562334757,0.5,0.40455562334757,0.40455562334757,2013-12-01,1905787.703,25572579.84
Yuma Irrigation District,12,2013,Diversion,3328,0.343943778420835,0.343943778420835,0.5,0.343943778420835,0.343943778420835,2013-12-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,12,2013,Diversion,9331,0.347976878612717,0.347976878612717,0.5,0.347976878612717,0.347976878612717,2013-12-01,1905787.703,25850117.71
Bard Unit,12,2013,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2013-12-01,699103.7691,25572579.84
Bullhead City,12,2013,Consumptive Use,459,0.59379042690815,0.59379042690815,0.5,0.59379042690815,0.59379042690815,2013-12-01,699103.7691,26543962.39
Central Arizona Project,12,2013,Consumptive Use,137866,0.735297098086903,0.735297098086903,0.5,0.735297098086903,0.735297098086903,2013-12-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,12,2013,Consumptive Use,8,0.363636363636364,0.363636363636364,0.5,0.363636363636364,0.363636363636364,2013-12-01,1424007.529,26543962.39
Cibola Valley I.D.D.,12,2013,Consumptive Use,214,0.134001252348153,0.134001252348153,0.5,0.134001252348153,0.134001252348153,2013-12-01,699103.7691,26335808.99
City of Yuma,12,2013,Consumptive Use,1162,0.727158948685857,0.727158948685857,0.5,0.727158948685857,0.727158948685857,2013-12-01,1905787.703,26405193.45
Coachella Valley Water District,12,2013,Consumptive Use,21581,0.543465122135482,0.543465122135482,0.5,0.543465122135482,0.543465122135482,2013-12-01,699103.7691,25711348.78
Cocopah Indian Reservation,12,2013,Consumptive Use,194,0.193034825870647,0.193034825870647,0.5,0.193034825870647,0.193034825870647,2013-12-01,699103.7691,25850117.71
Colorado River Indian Reservation,12,2013,Consumptive Use,9730,0.180794529711249,0.180794529711249,0.5,0.180794529711249,0.180794529711249,2013-12-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,12,2013,Consumptive Use,1300,0.159567939118694,0.159567939118694,0.5,0.159567939118694,0.159567939118694,2013-12-01,1424007.529,26266424.52
Imperial Irrigation District,12,2013,Consumptive Use,145152,0.41468445561809,0.41468445561809,0.5,0.41468445561809,0.41468445561809,2013-12-01,699103.7691,25988886.65
Lake Havasu City,12,2013,Consumptive Use,511,0.614921780986763,0.614921780986763,0.5,0.614921780986763,0.614921780986763,2013-12-01,1424007.529,26682731.33
Met. Water District of So. Cal.,12,2013,Consumptive Use,NA,NA,0.711737492312534,0.5,NA,0.711737492312534,2013-12-01,1424007.529,26405193.45
Mohave Valley I.D.D.,12,2013,Consumptive Use,655,0.243675595238095,0.243675595238095,0.5,0.243675595238095,0.243675595238095,2013-12-01,1172486.567,26495712.85
North Gila Valley I.D.D.,12,2013,Consumptive Use,-21,-0.0104425658876181,-0.0104425658876181,0.5,-0.0104425658876181,-0.0104425658876181,2013-12-01,1905787.703,26266424.52
Palo Verde Irrigation District,12,2013,Consumptive Use,10427,0.155540969912138,0.155540969912138,0.5,0.155540969912138,0.155540969912138,2013-12-01,699103.7691,26197040.05
Robert B. Griffith Water Project,12,2013,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2013-12-01,699103.7691,26919087.4
Unit 'B' I.D.D.,12,2013,Consumptive Use,628,0.201929260450161,0.201929260450161,0.5,0.201929260450161,0.201929260450161,2013-12-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,12,2013,Consumptive Use,1331,0.0385461917173472,0.0385461917173472,0.5,0.0385461917173472,0.0385461917173472,2013-12-01,1905787.703,25988886.65
Yuma County WUA,12,2013,Consumptive Use,9797,0.258039876735059,0.258039876735059,0.5,0.258039876735059,0.258039876735059,2013-12-01,1905787.703,25572579.84
Yuma Irrigation District,12,2013,Consumptive Use,1430,0.259528130671506,0.259528130671506,0.5,0.259528130671506,0.259528130671506,2013-12-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,12,2013,Consumptive Use,4050,0.227681583089723,0.227681583089723,0.5,0.227681583089723,0.227681583089723,2013-12-01,1905787.703,25850117.71
Bard Unit,1,2014,Diversion,2966,0.451377263734591,0.451377263734591,0.5,0.451377263734591,0.451377263734591,2014-01-01,699103.7691,25572579.84
Bullhead City,1,2014,Diversion,678,0.588031222896791,0.588031222896791,0.5,0.588031222896791,0.588031222896791,2014-01-01,699103.7691,26543962.39
Central Arizona Project,1,2014,Diversion,84467,0.450497874632661,0.450497874632661,0.5,0.450497874632661,0.450497874632661,2014-01-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,1,2014,Diversion,12,0.3,0.3,0.5,0.3,0.3,2014-01-01,1424007.529,26543962.39
Cibola Valley I.D.D.,1,2014,Diversion,770,0.344827586206897,0.344827586206897,0.5,0.344827586206897,0.344827586206897,2014-01-01,699103.7691,26335808.99
City of Yuma,1,2014,Diversion,1958,0.789516129032258,0.789516129032258,0.5,0.789516129032258,0.789516129032258,2014-01-01,1905787.703,26405193.45
Coachella Valley Water District,1,2014,Diversion,21442,0.507190841139181,0.507190841139181,0.5,0.507190841139181,0.507190841139181,2014-01-01,699103.7691,25711348.78
Cocopah Indian Reservation,1,2014,Diversion,212,0.1325,0.1325,0.5,0.1325,0.1325,2014-01-01,699103.7691,25850117.71
Colorado River Indian Reservation,1,2014,Diversion,30244,0.377474351613789,0.377474351613789,0.5,0.377474351613789,0.377474351613789,2014-01-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,1,2014,Diversion,2562,0.171417101565636,0.171417101565636,0.5,0.171417101565636,0.171417101565636,2014-01-01,1424007.529,26266424.52
Imperial Irrigation District,1,2014,Diversion,126345,0.377617047984817,0.377617047984817,0.5,0.377617047984817,0.377617047984817,2014-01-01,699103.7691,25988886.65
Lake Havasu City,1,2014,Diversion,813,0.606716417910448,0.606716417910448,0.5,0.606716417910448,0.606716417910448,2014-01-01,1424007.529,26682731.33
Met. Water District of So. Cal.,1,2014,Diversion,NA,NA,0.712419748900305,0.5,NA,0.712419748900305,2014-01-01,1424007.529,26405193.45
Mohave Valley I.D.D.,1,2014,Diversion,1943,0.390317396544797,0.390317396544797,0.5,0.390317396544797,0.390317396544797,2014-01-01,1172486.567,26495712.85
North Gila Valley I.D.D.,1,2014,Diversion,2680,0.449061662198391,0.449061662198391,0.5,0.449061662198391,0.449061662198391,2014-01-01,1905787.703,26266424.52
Palo Verde Irrigation District,1,2014,Diversion,43700,0.371914893617021,0.371914893617021,0.5,0.371914893617021,0.371914893617021,2014-01-01,699103.7691,26197040.05
Robert B. Griffith Water Project,1,2014,Diversion,24892,0.526614199881527,0.526614199881527,0.5,0.526614199881527,0.526614199881527,2014-01-01,699103.7691,26919087.4
Unit 'B' I.D.D.,1,2014,Diversion,1524,0.39989504067174,0.39989504067174,0.5,0.39989504067174,0.39989504067174,2014-01-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,1,2014,Diversion,21883,0.477690460598123,0.477690460598123,0.5,0.477690460598123,0.477690460598123,2014-01-01,1905787.703,25988886.65
Yuma County WUA,1,2014,Diversion,20723,0.421456172462884,0.421456172462884,0.5,0.421456172462884,0.421456172462884,2014-01-01,1905787.703,25572579.84
Yuma Irrigation District,1,2014,Diversion,3961,0.40936337329475,0.40936337329475,0.5,0.40936337329475,0.40936337329475,2014-01-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,1,2014,Diversion,11785,0.439492821182174,0.439492821182174,0.5,0.439492821182174,0.439492821182174,2014-01-01,1905787.703,25850117.71
Bard Unit,1,2014,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2014-01-01,699103.7691,25572579.84
Bullhead City,1,2014,Consumptive Use,454,0.58732212160414,0.58732212160414,0.5,0.58732212160414,0.58732212160414,2014-01-01,699103.7691,26543962.39
Central Arizona Project,1,2014,Consumptive Use,84467,0.450497874632661,0.450497874632661,0.5,0.450497874632661,0.450497874632661,2014-01-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,1,2014,Consumptive Use,6,0.272727272727273,0.272727272727273,0.5,0.272727272727273,0.272727272727273,2014-01-01,1424007.529,26543962.39
Cibola Valley I.D.D.,1,2014,Consumptive Use,551,0.345021916092674,0.345021916092674,0.5,0.345021916092674,0.345021916092674,2014-01-01,699103.7691,26335808.99
City of Yuma,1,2014,Consumptive Use,1034,0.647058823529412,0.647058823529412,0.5,0.647058823529412,0.647058823529412,2014-01-01,1905787.703,26405193.45
Coachella Valley Water District,1,2014,Consumptive Use,20372,0.513019390581717,0.513019390581717,0.5,0.513019390581717,0.513019390581717,2014-01-01,699103.7691,25711348.78
Cocopah Indian Reservation,1,2014,Consumptive Use,136,0.135323383084577,0.135323383084577,0.5,0.135323383084577,0.135323383084577,2014-01-01,699103.7691,25850117.71
Colorado River Indian Reservation,1,2014,Consumptive Use,8443,0.156880597569586,0.156880597569586,0.5,0.156880597569586,0.156880597569586,2014-01-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,1,2014,Consumptive Use,1397,0.17147416226832,0.17147416226832,0.5,0.17147416226832,0.17147416226832,2014-01-01,1424007.529,26266424.52
